Hora,DiaDaSemana,Temperatura,Chuva,EventoNaRegiao,EhFeriado,Ocupacao
21,3,24,1,0,0,62
22,3,20,0,0,0,32
23,3,27,0,0,0,30
0,4,23,1,0,0,32
1,4,22,0,0,0,7
2,4,24,1,0,0,21
3,4,24,0,0,0,13
4,4,18,0,0,0,9
5,4,30,0,0,0,15
6,4,17,0,0,0,32
7,4,29,0,0,0,38
8,4,15,1,0,0,100
9,4,21,0,0,0,79
10,4,26,1,0,0,93
11,4,18,0,0,0,80
12,4,25,1,0,0,85
13,4,28,0,0,0,82
14,4,20,0,0,0,78
15,4,17,0,0,0,82
16,4,30,0,0,0,86
17,4,17,0,0,0,76
18,4,19,0,0,0,36
19,4,23,0,0,0,54
20,4,30,0,0,0,58
21,4,27,0,0,0,57
22,4,23,0,0,0,35
23,4,30,0,0,0,37
0,5,22,0,0,0,12
1,5,16,0,0,0,6
2,5,27,0,0,0,15
3,5,25,0,0,0,6
4,5,24,0,0,0,11
5,5,17,0,0,0,12
6,5,27,0,0,0,38
7,5,25,0,0,0,29
8,5,30,0,0,0,80
9,5,24,0,0,0,72
10,5,30,0,0,0,91
11,5,27,0,0,0,78
12,5,18,0,0,0,74
13,5,28,0,0,0,79
14,5,15,0,0,0,74
15,5,16,0,0,0,84
16,5,21,0,0,0,83
17,5,29,0,0,0,81
18,5,21,0,0,0,57
19,5,22,0,1,0,96
20,5,16,0,0,0,56
21,5,22,0,1,0,99
22,5,25,0,1,0,96
23,5,18,0,0,0,53
0,6,22,0,0,0,12
1,6,22,1,0,0,25
2,6,19,0,0,0,11
3,6,15,0,0,0,6
4,6,16,0,0,0,6
5,6,15,0,0,0,7
6,6,18,0,0,0,28
7,6,23,1,0,0,36
8,6,25,0,0,0,84
9,6,23,1,0,0,100
10,6,25,1,0,0,98
11,6,18,0,0,0,94
12,6,18,0,0,0,72
13,6,21,0,0,0,73
14,6,30,0,0,0,91
15,6,24,0,0,0,72
16,6,12,1,0,0,91
17,6,15,0,0,0,92
18,6,20,0,0,0,60
19,6,25,0,0,0,52
20,6,26,0,0,0,50
21,6,15,0,1,0,99
22,6,23,0,0,0,42
23,6,21,0,1,0,97
0,0,19,0,0,0,6
1,0,17,0,0,0,8
2,0,24,1,0,0,22
3,0,24,0,0,0,7
4,0,12,1,0,0,17
5,0,16,0,0,0,6
6,0,18,0,0,0,25
7,0,15,0,0,0,38
8,0,25,1,0,0,100
9,0,26,1,0,0,99
10,0,21,1,0,0,100
11,0,29,0,0,0,74
12,0,28,0,0,0,93
13,0,30,0,0,0,76
14,0,16,0,0,0,92
15,0,29,0,0,0,75
16,0,21,0,0,0,71
17,0,28,0,0,0,72
18,0,22,0,0,0,54
19,0,26,0,0,0,42
20,0,16,0,0,0,49
21,0,21,0,0,0,39
22,0,21,0,0,0,40
23,0,22,0,0,0,47
0,1,20,0,0,0,6
1,1,16,1,0,0,19
2,1,21,1,0,0,28
3,1,27,1,0,0,28
4,1,19,0,0,0,9
5,1,27,0,0,0,7
6,1,27,0,0,0,35
7,1,27,1,0,0,42
8,1,28,0,0,0,89
9,1,22,0,0,0,79
10,1,25,0,0,0,89
11,1,22,0,0,0,84
12,1,25,0,0,0,84
13,1,26,0,0,0,73
14,1,23,1,0,0,100
15,1,16,1,0,0,94
16,1,15,0,0,0,70
17,1,22,0,0,0,79
18,1,15,0,0,0,52
19,1,26,1,0,0,65
20,1,23,0,0,0,51
21,1,29,0,0,0,30
22,1,19,1,0,0,56
23,1,28,0,0,0,41
0,2,24,1,0,0,26
1,2,13,1,0,0,29
2,2,12,1,0,0,20
3,2,26,0,0,0,6
4,2,23,1,0,0,27
5,2,24,0,0,0,6
6,2,19,0,0,0,23
7,2,16,0,0,0,26
8,2,16,0,0,0,83
9,2,27,0,0,0,87
10,2,21,0,0,0,75
11,2,23,0,0,0,70
12,2,19,0,0,0,87
13,2,18,1,0,0,100
14,2,29,0,0,0,95
15,2,27,0,0,0,93
16,2,24,0,0,0,93
17,2,17,0,0,0,72
18,2,15,0,0,0,43
19,2,16,0,0,0,41
20,2,18,0,0,0,37
21,2,24,0,0,0,43
22,2,20,0,0,0,59
23,2,21,0,0,0,34
0,3,19,1,0,0,20
1,3,18,0,0,0,9
2,3,20,0,0,0,9
3,3,26,0,0,0,5
4,3,26,0,0,0,10
5,3,16,1,0,0,32
6,3,29,0,0,0,35
7,3,13,1,0,0,53
8,3,24,0,0,0,81
9,3,27,0,0,0,88
10,3,25,0,0,0,72
11,3,20,0,0,0,84
12,3,25,1,0,0,95
13,3,15,0,0,0,76
14,3,25,0,0,0,86
15,3,17,0,0,0,79
16,3,26,0,0,0,85
17,3,23,0,0,0,77
18,3,17,0,0,0,56
19,3,28,0,0,0,57
20,3,16,0,0,0,47
21,3,22,1,0,0,57
22,3,12,1,0,0,69
23,3,28,0,0,0,35
0,4,16,1,0,0,22
1,4,24,0,0,0,12
2,4,24,0,0,0,11
3,4,18,0,0,0,14
4,4,15,0,0,0,14
5,4,14,1,0,0,24
6,4,26,0,0,0,31
7,4,16,0,0,0,39
8,4,16,0,0,0,84
9,4,29,0,0,0,78
10,4,21,0,0,0,86
11,4,17,0,0,0,95
12,4,19,1,0,0,89
13,4,18,0,0,0,79
14,4,19,0,0,0,93
15,4,18,0,0,0,74
16,4,28,0,0,0,75
17,4,16,0,0,0,83
18,4,17,0,0,0,36
19,4,26,0,0,0,55
20,4,16,0,0,0,39
21,4,29,0,0,0,38
22,4,17,0,0,0,46
23,4,19,1,0,0,74
0,5,26,0,0,0,9
1,5,27,0,0,0,10
2,5,21,1,0,0,29
3,5,21,0,0,0,9
4,5,19,0,0,0,11
5,5,19,0,0,0,6
6,5,16,0,0,0,20
7,5,12,1,0,0,39
8,5,20,0,0,0,70
9,5,26,0,0,0,89
10,5,28,0,0,0,81
11,5,23,0,0,0,81
12,5,29,0,0,0,95
13,5,25,1,0,0,100
14,5,30,0,0,0,78
15,5,16,0,0,0,94
16,5,24,1,0,0,86
17,5,23,0,0,0,91
18,5,13,1,0,0,69
19,5,25,0,1,0,99
20,5,21,0,0,0,47
21,5,15,0,0,0,53
22,5,19,0,0,0,39
23,5,30,0,0,0,47
0,6,26,0,0,0,10
1,6,17,0,0,0,6
2,6,18,0,0,0,12
3,6,24,0,0,0,14
4,6,21,1,0,0,28
5,6,22,0,0,0,10
6,6,16,0,0,0,24
7,6,15,0,0,0,32
8,6,18,0,0,0,72
9,6,30,0,0,0,74
10,6,26,0,0,0,74
11,6,15,0,0,0,80
12,6,20,1,0,0,100
13,6,23,0,0,0,88
14,6,30,0,0,0,77
15,6,20,0,0,0,92
16,6,24,0,0,0,89
17,6,17,0,0,0,89
18,6,26,0,0,0,49
19,6,21,1,0,0,58
20,6,27,1,0,0,57
21,6,27,0,1,0,97
22,6,27,0,1,0,95
23,6,22,0,1,0,99
0,0,19,1,0,0,20
1,0,20,0,0,0,14
2,0,24,1,0,0,23
3,0,17,0,0,0,14
4,0,22,1,0,0,22
5,0,23,0,0,0,11
6,0,25,0,0,0,36
7,0,20,0,0,0,33
8,0,23,1,0,0,92
9,0,27,0,0,0,90
10,0,15,0,0,0,83
11,0,18,0,0,0,74
12,0,16,0,0,0,75
13,0,24,0,0,0,72
14,0,24,0,0,0,70
15,0,26,0,0,0,80
16,0,15,0,0,0,84
17,0,27,0,0,0,81
18,0,24,0,0,0,57
19,0,25,0,0,0,49
20,0,19,0,0,0,58
21,0,19,0,0,0,32
22,0,22,0,0,0,33
23,0,22,0,0,0,44
0,1,25,0,0,0,15
1,1,19,0,0,0,15
2,1,30,0,0,0,15
3,1,16,0,0,0,10
4,1,20,0,0,0,6
5,1,25,0,0,0,10
6,1,12,1,0,0,46
7,1,24,0,0,0,38
8,1,22,0,0,0,78
9,1,20,0,0,0,91
10,1,21,0,0,0,81
11,1,24,0,0,0,72
12,1,15,0,0,0,77
13,1,23,1,0,0,95
14,1,22,0,0,0,79
15,1,20,0,0,0,79
16,1,18,0,0,0,70
17,1,29,0,0,0,79
18,1,26,0,0,0,36
19,1,17,0,0,0,30
20,1,22,1,0,0,73
21,1,17,0,0,0,51
22,1,15,0,0,0,43
23,1,18,0,0,0,36
0,2,19,0,0,0,5
1,2,23,0,0,0,11
2,2,20,0,0,0,12
3,2,19,0,0,0,8
4,2,29,0,0,0,11
5,2,24,0,0,0,11
6,2,22,0,0,0,33
7,2,29,0,0,0,35
8,2,18,0,0,0,85
9,2,19,0,0,0,80
10,2,22,0,0,0,83
11,2,17,0,0,0,76
12,2,27,0,0,0,75
13,2,20,0,0,0,85
14,2,20,1,0,0,94
15,2,15,0,0,0,86
16,2,25,0,0,0,83
17,2,21,0,0,0,80
18,2,17,1,0,0,65
19,2,22,0,0,0,39
20,2,14,1,0,0,47
21,2,24,0,0,0,32
22,2,21,0,0,0,44
23,2,23,0,0,0,32
0,3,23,0,0,0,6
1,3,19,0,0,0,6
2,3,18,0,0,0,14
3,3,23,0,0,0,14
4,3,20,1,0,0,27
5,3,20,0,0,0,6
6,3,29,0,0,0,39
7,3,25,0,0,0,39
8,3,15,1,0,0,100
9,3,22,0,0,0,71
10,3,24,0,0,0,79
11,3,30,0,0,0,75
12,3,24,0,0,0,89
13,3,20,0,0,0,83
14,3,18,0,0,0,95
15,3,24,0,0,0,75
16,3,19,0,0,0,86
17,3,18,0,0,0,84
18,3,18,0,0,0,43
19,3,27,0,0,0,43
20,3,21,0,0,0,48
21,3,19,0,0,0,31
22,3,15,0,0,0,34
23,3,23,0,0,0,35
0,4,30,0,0,0,11
1,4,17,0,0,0,7
2,4,20,0,0,0,11
3,4,21,0,0,0,6
4,4,25,0,0,0,11
5,4,19,0,0,0,7
6,4,18,1,0,0,32
7,4,23,1,0,0,46
8,4,25,0,0,0,90
9,4,29,0,0,0,85
10,4,19,0,0,0,71
11,4,26,0,0,0,83
12,4,28,0,0,0,85
13,4,27,1,0,0,92
14,4,28,0,0,0,88
15,4,23,0,0,0,78
16,4,15,0,0,0,83
17,4,16,0,0,0,92
18,4,22,0,0,0,44
19,4,19,1,0,0,50
20,4,16,0,0,0,31
21,4,22,0,0,0,46
22,4,28,0,0,0,58
23,4,15,0,0,0,46
0,5,27,1,0,0,24
1,5,27,0,0,0,12
2,5,19,0,0,0,6
3,5,12,1,0,0,27
4,5,28,0,0,0,13
5,5,26,0,0,0,7
6,5,29,0,0,0,21
7,5,13,1,0,0,53
8,5,19,1,0,0,94
9,5,22,0,0,0,78
10,5,17,0,0,0,94
11,5,24,0,0,0,74
12,5,16,0,0,0,85
13,5,21,1,0,0,100
14,5,23,1,0,0,100
15,5,23,0,0,0,72
16,5,17,0,0,0,79
17,5,29,0,0,0,89
18,5,17,0,0,0,58
19,5,26,0,0,0,41
20,5,23,0,1,0,98
21,5,17,0,0,0,40
22,5,27,0,0,0,49
23,5,18,0,1,0,96
0,6,15,0,0,1,10
1,6,17,0,0,1,14
2,6,26,0,0,1,8
3,6,17,0,0,1,9
4,6,27,0,0,1,10
5,6,25,0,0,1,6
6,6,28,0,0,1,30
7,6,12,1,0,1,45
8,6,19,0,0,1,74
9,6,15,0,0,1,82
10,6,30,0,0,1,87
11,6,17,0,0,1,88
12,6,21,0,0,1,75
13,6,16,0,0,1,72
14,6,17,1,0,1,100
15,6,24,0,0,1,75
16,6,22,1,0,1,99
17,6,18,0,0,1,73
18,6,17,0,0,1,52
19,6,27,0,0,1,56
20,6,18,0,0,1,54
21,6,24,0,1,1,95
22,6,18,0,1,1,97
23,6,25,0,0,1,32
0,0,27,0,0,0,10
1,0,16,0,0,0,11
2,0,16,0,0,0,13
3,0,21,0,0,0,11
4,0,25,0,0,0,12
5,0,26,0,0,0,12
6,0,23,1,0,0,50
7,0,15,0,0,0,34
8,0,27,1,0,0,100
9,0,17,0,0,0,79
10,0,23,0,0,0,77
11,0,15,0,0,0,71
12,0,25,0,0,0,83
13,0,15,0,0,0,90
14,0,29,0,0,0,79
15,0,25,0,0,0,89
16,0,25,1,0,0,98
17,0,28,0,0,0,80
18,0,24,0,0,0,58
19,0,16,0,0,0,53
20,0,22,0,0,0,39
21,0,24,0,0,0,47
22,0,21,0,0,0,41
23,0,19,0,0,0,34
0,1,27,0,0,0,12
1,1,21,0,0,0,7
2,1,22,1,0,0,27
3,1,28,0,0,0,9
4,1,25,0,0,0,5
5,1,20,0,0,0,8
6,1,29,0,0,0,29
7,1,18,0,0,0,28
8,1,13,1,0,0,100
9,1,27,0,0,0,71
10,1,24,0,0,0,93
11,1,19,0,0,0,84
12,1,19,0,0,0,86
13,1,25,0,0,0,76
14,1,21,1,0,0,100
15,1,13,1,0,0,95
16,1,20,0,0,0,73
17,1,20,0,0,0,79
18,1,28,0,0,0,37
19,1,24,0,0,0,42
20,1,24,0,0,0,44
21,1,16,0,0,0,49
22,1,30,0,0,0,36
23,1,29,0,0,0,50
0,2,28,0,0,0,14
1,2,17,1,0,0,25
2,2,22,0,0,0,11
3,2,29,0,0,0,6
4,2,29,0,0,0,8
5,2,23,0,0,0,9
6,2,28,0,0,0,24
7,2,15,1,0,0,47
8,2,26,0,0,0,84
9,2,15,1,0,0,100
10,2,21,0,0,0,86
11,2,30,0,0,0,74
12,2,29,0,0,0,89
13,2,25,0,0,0,74
14,2,18,0,0,0,77
15,2,23,0,0,0,87
16,2,22,1,0,0,100
17,2,27,0,0,0,80
18,2,23,1,0,0,57
19,2,29,0,0,0,53
20,2,24,0,0,0,53
21,2,15,1,0,0,68
22,2,25,1,0,0,60
23,2,18,0,0,0,32
0,3,21,0,0,0,13
1,3,29,0,0,0,11
2,3,30,0,0,0,11
3,3,22,0,0,0,5
4,3,25,1,0,0,21
5,3,28,0,0,0,8
6,3,24,1,0,0,45
7,3,26,0,0,0,36
8,3,21,0,0,0,78
9,3,25,0,0,0,94
10,3,25,0,0,0,92
11,3,20,0,0,0,70
12,3,25,0,0,0,81
13,3,16,0,0,0,89
14,3,16,0,0,0,91
15,3,26,1,0,0,93
16,3,25,0,0,0,76
17,3,28,0,0,0,74
18,3,23,0,0,0,30
19,3,24,0,0,0,42
20,3,19,0,0,0,40
21,3,24,0,0,0,50
22,3,23,0,0,0,58
23,3,28,0,0,0,32
0,4,30,0,0,0,10
1,4,28,0,0,0,11
2,4,22,0,0,0,11
3,4,17,0,0,0,15
4,4,23,0,0,0,5
5,4,24,0,0,0,15
6,4,12,1,0,0,40
7,4,19,0,0,0,33
8,4,19,0,0,0,84
9,4,19,0,0,0,74
10,4,19,0,0,0,82
11,4,19,0,0,0,85
12,4,28,0,0,0,93
13,4,17,0,0,0,95
14,4,29,0,0,0,75
15,4,16,0,0,0,85
16,4,19,0,0,0,91
17,4,19,0,0,0,80
18,4,18,0,0,0,47
19,4,18,0,0,0,38
20,4,20,1,0,0,58
21,4,16,0,0,0,32
22,4,18,0,0,0,53
23,4,23,1,0,0,63
0,5,29,0,0,0,7
1,5,22,0,0,0,12
2,5,28,0,0,0,14
3,5,18,0,0,0,5
4,5,19,0,0,0,12
5,5,23,0,0,0,12
6,5,30,0,0,0,33
7,5,26,0,0,0,34
8,5,25,1,0,0,100
9,5,23,0,0,0,85
10,5,25,1,0,0,81
11,5,25,0,0,0,81
12,5,15,0,0,0,81
13,5,25,0,0,0,90
14,5,19,0,0,0,92
15,5,24,0,0,0,71
16,5,27,0,0,0,70
17,5,20,0,0,0,80
18,5,26,0,0,0,33
19,5,29,0,0,0,36
20,5,21,0,0,0,52
21,5,30,0,0,0,35
22,5,30,0,1,0,99
23,5,24,0,0,0,46
0,6,18,0,0,0,7
1,6,15,0,0,0,15
2,6,21,1,0,0,27
3,6,30,0,0,0,14
4,6,21,0,0,0,6
5,6,19,0,0,0,15
6,6,24,0,0,0,28
7,6,24,0,0,0,23
8,6,26,0,0,0,70
9,6,29,0,0,0,76
10,6,19,0,0,0,71
11,6,23,1,0,0,100
12,6,18,1,0,0,85
13,6,24,0,0,0,82
14,6,30,0,0,0,81
15,6,15,0,0,0,73
16,6,26,0,0,0,88
17,6,22,0,0,0,90
18,6,27,0,0,0,40
19,6,18,1,0,0,45
20,6,14,1,0,0,68
21,6,18,0,0,0,31
22,6,16,0,1,0,98
23,6,27,0,0,0,58
0,0,14,1,0,0,22
1,0,17,1,0,0,19
2,0,24,0,0,0,10
3,0,22,0,0,0,11
4,0,20,0,0,0,10
5,0,27,0,0,0,12
6,0,16,0,0,0,32
7,0,19,0,0,0,32
8,0,26,0,0,0,81
9,0,30,0,0,0,88
10,0,24,0,0,0,83
11,0,21,0,0,0,84
12,0,17,0,0,0,73
13,0,27,0,0,0,78
14,0,17,0,0,0,85
15,0,17,0,0,0,80
16,0,30,0,0,0,75
17,0,30,0,0,0,74
18,0,19,0,0,0,33
19,0,15,1,0,0,47
20,0,23,0,0,0,46
21,0,18,0,0,0,51
22,0,18,1,0,0,76
23,0,15,0,0,0,55
0,1,13,1,0,0,24
1,1,29,0,0,0,14
2,1,24,1,0,0,23
3,1,24,0,0,0,11
4,1,18,1,0,0,17
5,1,19,0,0,0,10
6,1,20,0,0,0,27
7,1,17,1,0,0,35
8,1,15,1,0,0,99
9,1,20,0,0,0,87
10,1,29,0,0,0,73
11,1,28,0,0,0,93
12,1,22,0,0,0,70
13,1,23,0,0,0,82
14,1,20,0,0,0,92
15,1,20,0,0,0,76
16,1,18,0,0,0,76
17,1,28,0,0,0,82
18,1,24,0,0,0,45
19,1,15,0,0,0,58
20,1,27,0,0,0,37
21,1,17,0,0,0,37
22,1,21,0,0,0,48
23,1,19,0,0,0,36
0,2,22,0,0,0,9
1,2,19,0,0,0,10
2,2,26,0,0,0,9
3,2,29,0,0,0,9
4,2,21,0,0,0,10
5,2,26,0,0,0,15
6,2,23,0,0,0,34
7,2,27,0,0,0,25
8,2,27,0,0,0,93
9,2,13,1,0,0,92
10,2,22,0,0,0,83
11,2,19,0,0,0,95
12,2,15,0,0,0,94
13,2,16,0,0,0,89
14,2,24,0,0,0,80
15,2,22,0,0,0,73
16,2,18,0,0,0,80
17,2,22,0,0,0,89
18,2,23,0,0,0,44
19,2,19,1,0,0,62
20,2,15,1,0,0,76
21,2,30,0,0,0,37
22,2,24,0,0,0,43
23,2,30,0,0,0,53
0,3,17,0,0,0,14
1,3,17,0,0,0,9
2,3,22,0,0,0,8
3,3,25,1,0,0,25
4,3,16,0,0,0,11
5,3,18,0,0,0,15
6,3,18,0,0,0,29
7,3,22,0,0,0,24
8,3,23,0,0,0,73
9,3,21,1,0,0,100
10,3,24,0,0,0,86
11,3,30,0,0,0,79
12,3,15,0,0,0,82
13,3,27,0,0,0,85
14,3,26,0,0,0,83
15,3,26,0,0,0,78
16,3,28,0,0,0,79
17,3,19,0,0,0,81
18,3,26,0,0,0,41
19,3,25,1,0,0,60
20,3,12,1,0,0,49
21,3,20,0,0,0,57
22,3,19,0,0,0,56
23,3,22,0,0,0,57
0,4,20,1,0,0,30
1,4,30,0,0,0,15
2,4,28,0,0,0,7
3,4,26,0,0,0,6
4,4,24,1,0,0,26
5,4,25,0,0,0,11
6,4,22,1,0,0,41
7,4,24,0,0,0,21
8,4,20,0,0,0,94
9,4,21,0,0,0,89
10,4,26,0,0,0,86
11,4,12,1,0,0,85
12,4,26,0,0,0,88
13,4,18,0,0,0,77
14,4,25,0,0,0,93
15,4,24,0,0,0,76
16,4,24,0,0,0,72
17,4,17,0,0,0,70
18,4,24,0,0,0,38
19,4,24,0,0,0,48
20,4,16,0,0,0,49
21,4,25,0,0,0,55
22,4,25,0,0,0,50
23,4,20,1,0,0,70
0,5,30,0,0,0,12
1,5,25,0,0,0,12
2,5,24,0,0,0,5
3,5,28,0,0,0,9
4,5,20,0,0,0,14
5,5,18,0,0,0,14
6,5,18,0,0,0,38
7,5,25,0,0,0,26
8,5,28,0,0,0,91
9,5,15,0,0,0,95
10,5,30,0,0,0,74
11,5,19,0,0,0,84
12,5,25,0,0,0,71
13,5,22,0,0,0,86
14,5,15,1,0,0,100
15,5,24,1,0,0,87
16,5,21,0,0,0,78
17,5,15,0,0,0,91
18,5,28,0,0,0,32
19,5,29,0,0,0,49
20,5,22,0,0,0,31
21,5,17,0,0,0,57
22,5,23,0,0,0,41
23,5,25,0,0,0,38
0,6,23,0,0,0,11
1,6,17,0,0,0,12
2,6,17,0,0,0,6
3,6,19,0,0,0,14
4,6,16,1,0,0,22
5,6,24,0,0,0,9
6,6,19,0,0,0,21
7,6,15,0,0,0,30
8,6,21,0,0,0,78
9,6,30,0,0,0,81
10,6,17,1,0,0,100
11,6,30,0,0,0,71
12,6,20,0,0,0,93
13,6,20,0,0,0,83
14,6,19,1,0,0,100
15,6,15,0,0,0,90
16,6,23,1,0,0,100
17,6,25,0,0,0,73
18,6,26,1,0,0,58
19,6,29,0,0,0,41
20,6,25,0,1,0,95
21,6,20,0,0,0,34
22,6,21,0,0,0,40
23,6,25,1,0,0,49
0,0,15,0,0,0,12
1,0,22,0,0,0,11
2,0,23,1,0,0,34
3,0,17,0,0,0,8
4,0,21,0,0,0,13
5,0,15,1,0,0,23
6,0,18,0,0,0,32
7,0,28,0,0,0,31
8,0,20,1,0,0,97
9,0,21,0,0,0,79
10,0,24,0,0,0,86
11,0,25,1,0,0,93
12,0,18,0,0,0,90
13,0,27,1,0,0,100
14,0,30,0,0,0,86
15,0,26,0,0,0,76
16,0,30,0,0,0,90
17,0,25,0,0,0,89
18,0,20,0,0,0,38
19,0,23,0,0,0,36
20,0,16,1,0,0,65
21,0,27,0,0,0,30
22,0,29,0,0,0,34
23,0,16,0,0,0,41
0,1,16,0,0,0,10
1,1,15,1,0,0,21
2,1,24,1,0,0,28
3,1,22,0,0,0,15
4,1,28,0,0,0,6
5,1,20,1,0,0,21
6,1,26,0,0,0,31
7,1,15,1,0,0,40
8,1,26,0,0,0,95
9,1,25,0,0,0,76
10,1,22,0,0,0,85
11,1,26,0,0,0,82
12,1,30,0,0,0,91
13,1,27,0,0,0,94
14,1,20,0,0,0,74
15,1,20,0,0,0,88
16,1,15,0,0,0,88
17,1,16,0,0,0,82
18,1,28,0,0,0,31
19,1,20,0,0,0,42
20,1,30,0,0,0,60
21,1,21,0,0,0,41
22,1,21,0,0,0,55
23,1,17,1,0,0,48
0,2,25,0,0,0,7
1,2,25,1,0,0,23
2,2,23,0,0,0,6
3,2,18,0,0,0,13
4,2,21,0,0,0,9
5,2,22,1,0,0,20
6,2,28,0,0,0,32
7,2,30,0,0,0,37
8,2,22,1,0,0,100
9,2,19,0,0,0,92
10,2,30,0,0,0,84
11,2,22,1,0,0,91
12,2,27,0,0,0,94
13,2,24,0,0,0,71
14,2,29,0,0,0,82
15,2,27,0,0,0,92
16,2,19,0,0,0,94
17,2,19,0,0,0,78
18,2,16,0,0,0,35
19,2,17,0,0,0,42
20,2,22,0,0,0,51
21,2,18,0,0,0,30
22,2,22,0,0,0,59
23,2,26,1,0,0,59
0,3,17,0,0,0,7
1,3,26,0,0,0,15
2,3,30,0,0,0,14
3,3,15,0,0,0,7
4,3,24,0,0,0,7
5,3,21,0,0,0,6
6,3,21,0,0,0,35
7,3,24,0,0,0,24
8,3,22,0,0,0,74
9,3,29,0,0,0,95
10,3,24,0,0,0,72
11,3,16,0,0,0,95
12,3,23,0,0,0,95
13,3,15,0,0,0,95
14,3,18,0,0,0,81
15,3,20,0,0,0,71
16,3,25,0,0,0,70
17,3,17,0,0,0,90
18,3,30,0,0,0,54
19,3,25,0,0,0,45
20,3,30,0,0,0,40
21,3,30,0,0,0,54
22,3,16,0,0,0,50
23,3,19,0,0,0,44
0,4,26,1,0,0,23
1,4,29,0,0,0,9
2,4,27,1,0,0,21
3,4,15,0,0,0,10
4,4,16,0,0,0,6
5,4,25,0,0,0,15
6,4,29,0,0,0,37
7,4,23,0,0,0,30
8,4,15,0,0,0,73
9,4,13,1,0,0,100
10,4,21,0,0,0,86
11,4,18,0,0,0,82
12,4,30,0,0,0,89
13,4,19,1,0,0,86
14,4,29,0,0,0,77
15,4,23,0,0,0,83
16,4,28,0,0,0,70
17,4,25,0,0,0,77
18,4,23,0,0,0,48
19,4,28,0,0,0,57
20,4,12,1,0,0,74
21,4,19,0,0,0,35
22,4,19,0,0,0,31
23,4,26,1,0,0,60
0,5,23,1,0,0,21
1,5,16,0,0,0,11
2,5,17,0,0,0,15
3,5,18,1,0,0,28
4,5,30,0,0,0,10
5,5,28,0,0,0,12
6,5,15,0,0,0,27
7,5,23,0,0,0,30
8,5,17,0,0,0,76
9,5,18,0,0,0,84
10,5,17,0,0,0,92
11,5,21,0,0,0,90
12,5,22,0,0,0,85
13,5,23,1,0,0,91
14,5,17,0,0,0,93
15,5,19,0,0,0,90
16,5,23,0,0,0,91
17,5,23,0,0,0,80
18,5,28,0,0,0,32
19,5,30,0,0,0,47
20,5,26,1,1,0,96
21,5,16,0,0,0,56
22,5,28,0,0,0,57
23,5,29,0,1,0,99
0,6,23,0,0,0,8
1,6,28,0,0,0,13
2,6,29,0,0,0,9
3,6,21,0,0,0,9
4,6,16,0,0,0,13
5,6,19,0,0,0,10
6,6,19,0,0,0,31
7,6,24,0,0,0,23
8,6,25,0,0,0,75
9,6,20,0,0,0,77
10,6,27,0,0,0,73
11,6,17,1,0,0,100
12,6,25,1,0,0,95
13,6,15,1,0,0,94
14,6,16,0,0,0,77
15,6,21,0,0,0,81
16,6,16,0,0,0,89
17,6,26,0,0,0,95
18,6,26,1,0,0,52
19,6,30,0,0,0,53
20,6,23,0,0,0,47
21,6,29,0,0,0,54
22,6,29,0,0,0,37
23,6,23,1,1,0,97
0,0,24,1,0,0,30
1,0,30,0,0,0,8
2,0,23,0,0,0,8
3,0,27,0,0,0,13
4,0,19,1,0,0,23
5,0,19,1,0,0,23
6,0,26,1,0,0,44
7,0,19,0,0,0,21
8,0,30,0,0,0,90
9,0,29,0,0,0,74
10,0,23,1,0,0,86
11,0,23,1,0,0,100
12,0,16,0,0,0,77
13,0,27,0,0,0,84
14,0,24,0,0,0,74
15,0,21,0,0,0,75
16,0,17,1,0,0,100
17,0,15,1,0,0,97
18,0,23,0,0,0,50
19,0,16,1,0,0,46
20,0,20,0,0,0,53
21,0,19,0,0,0,60
22,0,22,0,0,0,51
23,0,18,0,0,0,56
0,1,20,0,0,0,9
1,1,19,0,0,0,12
2,1,15,0,0,0,15
3,1,28,0,0,0,9
4,1,30,0,0,0,13
5,1,27,1,0,0,19
6,1,24,0,0,0,37
7,1,24,1,0,0,37
8,1,13,1,0,0,88
9,1,30,0,0,0,90
10,1,28,0,0,0,81
11,1,18,1,0,0,89
12,1,19,0,0,0,74
13,1,20,0,0,0,79
14,1,29,0,0,0,79
15,1,22,1,0,0,96
16,1,15,1,0,0,93
17,1,20,0,0,0,74
18,1,29,0,0,0,40
19,1,19,1,0,0,63
20,1,18,0,0,0,57
21,1,16,0,0,0,33
22,1,16,1,0,0,64
23,1,17,1,0,0,59
0,2,22,0,0,0,7
1,2,26,0,0,0,15
2,2,21,0,0,0,11
3,2,16,0,0,0,5
4,2,25,0,0,0,6
5,2,24,0,0,0,14
6,2,30,0,0,0,20
7,2,17,0,0,0,29
8,2,25,0,0,0,88
9,2,29,0,0,0,80
10,2,20,0,0,0,77
11,2,18,1,0,0,86
12,2,16,0,0,0,73
13,2,17,0,0,0,90
14,2,19,0,0,0,81
15,2,23,1,0,0,100
16,2,26,0,0,0,86
17,2,28,0,0,0,95
18,2,30,0,0,0,41
19,2,19,0,0,0,37
20,2,20,1,0,0,45
21,2,21,0,0,0,57
22,2,20,0,0,0,49
23,2,30,0,0,0,45
0,3,30,0,0,0,13
1,3,28,0,0,0,6
2,3,30,0,0,0,11
3,3,20,1,0,0,32
4,3,29,0,0,0,14
5,3,29,0,0,0,7
6,3,28,0,0,0,21
7,3,27,0,0,0,21
8,3,15,0,0,0,91
